카테고리,채널명,채널ID,설명,구독자 수,영상 수,총 조회수
기술 해설,차알못 탈출기,UC9fBh4d0-Di2EBojx6t9IYg,"“차알못 탈출기” 채널은 초보 운전자부터 자동차 전문가까지 누구나 쉽게 이해할 수 있는 유익한 정보를 제공합니다! 🚘
차량 유지 관리, 연비 절약 팁, 안전 운전 기술부터 최신 자동차 기술 트렌드까지!
구독하시면 매주 새로운 자동차 관련 상식과 재미있는 콘텐츠를 만나실 수 있습니다.

[주요 콘텐츠]
- 자동차 관리 팁: 오일 교환, 타이어 점검, 차량 청소 등 필수 정보 제공.
- 자동차 기술 이해: 하이브리드, 전기차, 자율주행 등 최신 기술 해설.
- 초보자를 위한 도움말: 첫 차 선택 가이드, 경제적 운전법, 사고 시 대처 방법.
- Q&A 및 시청자 요청: 궁금한 점을 댓글로 남기면 답변 콘텐츠 제작.

🚗 여러분의 안전하고 즐거운 운전을 위해 함께 성장하는 채널!
지금 구독하시고 자동차 상식을 늘려보세요.

함께 달려봅시다! 
",833,147,170173
기술 해설,왜있슈TV,UCO067SLFx4DEAsrkoY8ETFA,"전기차 기술 전문 리뷰.

공학박사노예가 알려주는 전기차 기술 해설.
제보 및 협업 james@whyissuetv.com


",11700,540,3095777
기술 해설,산업설비기술학원,UCAH21stCrGHKt2oM1ACFSog,"자격종목:  공조냉동기계  / 배관 / 에너지관리  / 기계설비유지관리 
자격등급 : 기능사/산업기사/기능장
과목 : 필기/필답/작업형실기
국비훈련과정/자비훈련과정

",442,7,42060
기술 해설,조박사TV,UCaZ8bP1MkdZVFhlkAtzr9dA,"대학에서 가르치던 시맨틱 기술 온톨로지를 바탕으로 제가 어릴 때부터 좋아했던 팝송 한 곡 한 곡과 관련된 세계의 명화, 영어 패턴, 생활영어, 영문법 등을 체계적으로 올립니다. 아델의 노래 정도까지는 올릴 예정입니다.

'팝송 해설해 주는 유튜버'를 통해서 조박사 특유의 인문학적인 해설. 우리 가요, 올드팝 및 문화 예술의 영역을 넘나드는 해설을 만나실 수 있을 것입니다.

'조박사 팝송 해석 및 영어교실' 플레이리스트를 통해 악보와 함께 구간 반복을 활용한 팝스 영어. 팝을 통해 영어의 라임과 리듬을 함께 습득하실 것입니다.

'Sing Along Pops'는 노래 전체를 '악보'와 함께 부르는 코너입니다. 그냥 듣고 부를 때와 악보를 보면서 섬세하게 부를 때의 차이를 느끼실 것입니다. 때로는 제가 때로는 원곡을 부른 가수의 노래로 같이 부릅니다. 영어도 마찬가지이고 노래도 마찬가지입니다. 입을 크게 열고 배에 힘을 주고 소리를 낼 때 영어도 되고 노래도 됩니다.

'생활영어' 코너를 통해 문법으로는 도저히 배울 수 없는 표현을 정리합니다. 문화와 역사 속에 녹아있는 언어의 진수를 뽑아낸다. '패턴 영어' 코너를 통해서 언어는 어떤 공통적인 요소를 가지고 있는 점을 포착해서 추출한 주옥같은 문장들을 만나실 것입니다. 기초적인 Be 동사의 다양한 패턴부터 몇백 개의 패턴을 정리한다. '귀납적 영문법' 코너를 통해서 언어를 정교하게 해주는 문법을 만나실 것입니다. 문법을 너무 멀리해서도 너무 가까이해서도 안 된다. 좋은 실용 영어표현을 분류해서 자동으로 문법이 따라오게 한다.

팝송 해설 및 해석에 나오는 '주요 패턴 및 단어'를 정리해 나갑니다. '어려운 용어 풀이'코너를 통해서 언론에 보도되는 어려운 용어들을 해설해 나갑니다. 가스라이팅, RE100 등 생소한 표현이 난무합니다.  

[영어] 337리듬영어 (박영사, 2002)외 다수
[전공] 링크드 데이터 (커뮤니케이션북스,2017)
(전) 서울대 겸임부교수 | (전)서울대 차세대 융합기술연구원  센터장
",4550,553,234075
기술 해설,슛Box,UCj9veiLPJmurIFtHSBJF0_g,"🎥 농구 사랑이 가득한 채널! 🏀

안녕하세요! 이 채널은 농구를 사랑하는 모든 분들을 위한 공간입니다. 다양한 농구 관련 콘텐츠를 통해 경기를 분석하고, 훈련 팁과 트릭을 공유하며, 농구 선수들의 이야기를 들려드릴게요.

✅ 경기 하이라이트 – 최신 농구 경기의 멋진 순간들을 놓치지 마세요!
✅ 훈련 팁 & 기술 – 실력을 한층 업그레이드할 수 있는 훈련 방법을 소개합니다.
✅ 농구 해설 및 분석 – 경기를 더욱 재미있게 이해할 수 있는 분석과 해설을 제공합니다.
✅ 농구 문화 & 인터뷰 – 유명 선수들과의 인터뷰 및 농구 문화 이야기까지!

농구에 대한 사랑을 함께 나누고, 더 많은 농구 지식을 쌓을 수 있는 곳! 구독하고 함께 농구의 세계로 빠져보세요! 🔥

문의 fodbsdl21@naver.com",193,16,145224
기술 해설,omnica korea,UCVbFUcrmtFDpxvdK6oZda_A,,1,1,322
기술 해설,SOLO테크니션,UCiierH_qMGTRtLVrct7afrw,"""1인 기술자의 생존기""
혼자서도 강하게, 기술로 세상을 살아가는 법!
이 채널은 혼자 사는 현대인을 위한 실용적인 기술과 DIY 팁을 제공합니다. 

스마트팜, IoT, AI, 그리고 자취생활의 필수 생존 기술까지!


자립적인 라이프스타일을 지향하며, 누구나 따라 할 수 있는 쉬운 설명과 함께 합니다.
구독하고 '혼자서도 완벽하게 살아남기' 프로젝트에 동참하세요!
",39,30,22272
기술 해설,잼필,UCcsyRr4uBdIp8DNZ5hWtZnA,,1,7,57
기술 해설,한국문화기술연구소_GIST,UC2wYGp6PP94x1Aysg791bdw,"한국문화기술연구소는 문화산업진흥기본법 제17조5(문화기술 연구 주관기관 지정)에 따라 과학기술, 문화예술, 인문사회 등 다양한 학문분야들 간의 교류와 융합에 기반을 둔 문화산업 융복합기술 연구개발을 수행하고 있습니다.

#한국문화기술연구소  #광주과학기술원
",31,19,3257
기술 해설,새로 열리는 국어,UCkQugN2-yHDkvr92sCiJkRQ, 국어 강사 강민제입니다.  고등학생과 N수생에게 수능/내신 국어를 가르치고 있습니다.,2060,58,29668
기술 해설,대산전기학원,UCnYDZAxjscouf1F14QcylcQ,대산전기학원 영상을 확인 하실 수 있습니다.,35300,688,10635083
기술 해설,추론과미래,UCbIdFWdZbuuERFX6hvc20OA,"""추론과 미래""는 인공지능, 미래기술, 철학, 교육을 아우르는 지식 큐레이션 채널입니다.
세상의 흐름을 이해하고, 다음 시대를 예측하는 통찰을 제공합니다.

🚀 주요 콘텐츠

AI와 인공지능 기술 해설

미래 산업과 기술 트렌드 분석

철학적 사고와 인간 중심의 문제 탐구

교육, 학습법, 비판적 사고 훈련

🧠 생각의 힘으로 미래를 그리다
지식은 도구입니다. 추론은 방향입니다. 함께 생각하고 성장하세요.

🔍 추천 키워드:
AI, 인공지능, 미래기술, 테크 트렌드, 철학, 인문학, 교육, 학습, 기술의 미래, 지식 큐레이션, 사고력, 비판적 사고, 인사이트
",3,1,335
기술 해설,정종대 TV,UC8XpfWny5PGb53uNO2HxyAA,산업안전/ 건설안전/  위험물/ 소방설비  기사 산업기사 취득을 준비중인 수험생들에게 영상을 제공하고자 합니다.,1340,9,71666
기술 해설,전기기술사,UCRWcKpXdV0ZWUTNmbMELghg,진기기술사를 취득할 수 있는 가장 빠른 길을 안내하여 드립니다.,1800,141,121009
기술 해설,웅쌤기술,UCURzEKuxOWXNJHzPUCKUb0Q,,69,14,11216
기술 해설,중등 기술 &기계 임용 기출 해설 풀이,UC96zG7lnzNhJcToZFlabWiA,"기술 임용 관련 링크: https://litt.ly/techexambooks
기계 임용 관련 링크: https://litt.ly/teacherexambooks
",263,16,12343
기술 해설,황진범회계세무자격증,UCUuGZ0dxFvZ6ad6OwtdMOpQ,"안녕하세요 네이버블로거&유튜버 황진범입니다. 방문해주신분들께 진심으로 감사합니다. 
황진범세무회계자격증은 기출문제 풀이동영상 위주로 진행하고 있습니다. 블로그 + 유튜브 동영상풀이 
시험을 준비하시는분들에게 많은 도움을 주고 있습니다!! 황진범세무회계자격증을 이용해주셔서 진심으로 감사하며,
합격하시고 취업까지 잘 되시길 바랍니다!!


황진범세무회계자격증 동영상 풀이해설
1. 전산세무회계1급, 전산세무회계2급
2. 전산회계1급, 전산회계2급 
3. FAT1급, TAT2급, TAT1급
4. ERP회계1급, ERP회계2급
5. ERP인사1급, ERP인사2급
6. 회계관리1급, 회계관리2급


2025년 현재 진행 중
1. 회계관리2급 기본서(2025.03.01 부터 시작)  - 총20강
2. 회계관리1급 기본서(2025.07.01 부터 시작 예정)  - 총50~60강 예정
3. 알기쉬운세무이야기 제작 중 (2025.04.30 까지 모든 제작을 완료할 예정) 국세기본법,부가가치세법,소득세법,법인세법 
정식 강의는 2026년부터 시작할 예정입니다!!

5년이내 재경관리사 무료강의도 도전할 예정입니다!!(정식 풀이해설 포함!!)-2014년까지만 하고 중단했었습니다.


황진범 이력
2016년 대구대학교 회계세무학부 세무학전공 졸업
2016년 ~ 2020년 (주)금성산업 경리부 대리
2020년 한국기술교육대학교 훈련교사 3급 (재무/회계) 취득
2021년 ~ 2023년 온아산직업전문학원 전임 교사
2023년 ~ 현재 농업회사법인 B 기업 재직 중 - 회계/세무/총무 등 
2025년 3월 1일 ~ 회계관리2급 기본서 무료강의 시작!!

[블로그] blog.naver.com/jinbum2411
[유튜브] 황진범세무회계자격증
[오픈톡방] 회계세무 자격증 및 실무자 : https://open.kakao.com/o/gZCqo4lg 

여러분들의 진심으로 방문해주셔서 감사하며, 이해하기 쉽게 풀이해설 진행하겠습니다!!




",2100,2314,463482
기술 해설,Sketchy News,UCJML_aTUHnMCaIedUTi9unA,"Sketchy News is an engaging multimedia project that brings history to life through a daily series of historical events, presented with a whimsical and informative twist. 

Disclaimer: Use of AI-Generated Images and AI Interpretation of the News

The images and news interpretations provided by this platform are generated using artificial intelligence (AI) technology. While every effort is made to ensure accuracy and relevance, AI-generated content may not fully reflect the nuances or context of real-world events. These images and interpretations should be viewed as creative representations rather than definitive reports. Users are encouraged to verify details through trusted news sources and use AI-generated content as supplementary to official information. This platform is not responsible for any misinterpretation or unintended use of AI-generated content.
",25,75,6544
과학 실험,우쌤의 생명과학 실험,UC7Xhp_n3Mf1EfFzPlUmVG6Q,"교실에서 하는 생명과학 실험 미리 보기
",483,15,45111
과학 실험,라이프 사이언스 에듀랩 (Life Science Edu Lab),UCzsG8kkPQUnS5IHOjRjDSXA,"안녕하세요 선생님,학생여러분

 본사는 첨단 과학의 시대에 걸맞는 우리 중고등학교 과학 교육의 변혁에 뜻을 품고 일반계 학생들에게 첨단 분자생물학 실험 확산을 위해 설립하였습니다.

 일반계 중,고등학교에서 준비하기 어려운 고급 생명과학 실험을 고가의 전문 실험 장비가 없어도 가능하도록 자체 개발한 간이 실험도구로  1회용 실험키트를 구성하여 판매하고 있습니다. 

 생명공학실험과같은 전문 실험 소양이 필요한 경우, 실험교육 전문가가 직접 학교로 방문하여 교육하는 토탈 교육 서비스도 제공합니다.

문의 : lifescience_edulab@naver.com

",212,13,52738
과학 실험,성규쌤과학실험(정명고),UC24L9JNS_3FtkTe0h98v3HQ,"[과학실험] 과학의 눈으로 세상을 보자 #science experiments#경기도부천#정명고등학교
KCZ5WN@AICOMPANY",8990,123,31713931
과학 실험,"과학, 실험, 영상",UCi_PoUafc9-z2Yx0rUJ21xg,중학생들이 만드는 과학 실험 영상입니다,46,35,4597
과학 실험,1분실험tv - 과학 실험을 1분안에 담기,UCvEZiheY4-yIqA-qNSAIbrw,어려운 과학 실험들을 쉽고 빠르게 여러분들에게 전해드립니다 🤗🤗,76,12,28016
과학 실험,한민고등학교 생명과학실험부 BIOS,UCuqtEzIKwyp8qLv9xT4-ifw,"안녕하세요. 한민고등학교 생명과학실험부 BIOS입니다.
바이오스는 학생들이 편리하고 안전하게 사용할 수 있도록 한민고등학교 생명과학실의 환경을 개선하고, 개선된 실험실에서 동아리원 또한 원하는 주제의 생명과학연구를 진행합니다.
",37,4,16454
과학 실험,대순쌤의 과학실험,UCd9UaeAQX1WLj2Y0eZW3pjg,"다양한 분야의 과학실험 동영상 
과학탐구활동에 도움
아두이노
",19,15,2614
과학 실험,모두의 과학실험,UCInMoDHMiix7dp_lkVTRoXA,,35,229,16091
과학 실험,원이의 과학실험,UCscpNx-5Pr23mpxsnruZNOw,,25,8,412
과학 실험,질문해결 과학실험,UCHqJw9q_J5eF4nNSu3tDZoA,과학에 관련된 질문을 실험을 통하여 해결합니다.,121,10,54653
과학 실험,MAX 과학실험,UCzP7YPBWE8bvk3YdLRlpbFA,"재밌는 과학실험영상입니다. 

비지니스문의 
freeairman@naver.com

",40,45,48121
과학 실험,과학 실험,UC1xM0U4JKy25KclsBDV2DAw,,0,3,1094
과학 실험,케미가 체질,UCtKfjzCZDssbL8mVGZ_sqrw,"화학 실험의 모든 것 🧪
",7470,132,1976305
과학 실험,앞마당 과학실험,UCXdRnHnv1_QN31e6cEH09eQ,안녕하세요 앞마당 과학실험입니다,2,5,799
과학 실험,아빠와 함께하는 Aiden's 과학 실험 채널,UC4zrB8tJ4TPNvJ5uL9JjoYQ,"아이가 직접 주도하고, 
아빠가 감수, 보조, 디렉터, 편집 및 온갖 잡다한 심부름을 하면서 함께 한! 
집에서 해볼 수 있는 과학 실험 채널입니다. 

",18,9,1227
과학 실험,CSE 과학실험채널,UCbktyI3Uh8RR481lRgNq_HQ,과학 실험채널 입니다! CSE는 Crazy Science Experiment 의 약자 입니다. 말그대로 미친 과학 실험이라는 뜻입니다. 우리 함께 과학의 즐거움에 빠져서 미쳐 볼까요??,9,2,234
과학 실험,과학실험영상,UCW0rAKXsM469Lo5QNz0L1Ww,,26,47,4435
과학 실험,긱블 Geekble,UCp94pzrtA5wPyZazbDq0CXA,"저희는 쓸모없는 작품만 만듭니다.
쓸모있는 물건은 이마트에서 찾으시는게 좋습니다,,
공대생들이 모인 과학/공학 콘텐츠 제작소, 긱블
재밌게 봐주세요!

✉ 비즈니스 문의 메일 business@geekble.kr
",1200000,931,709234068
과학 실험,영영쌤과학실험 - 002Science,UCvSYzjFSbjca_hHhq67ovrg,"과학실험의 영영쌤! 이제는 유튜브로!
과학수업을 듣고싶어하는 친구들을 위해서 유튜브로 만들어 보았어요.
재미있게 보시고 '구독' 과 '좋아요'는 한번씨익~! (여러번도 좋아요 핫하하!)
여러분의 구독과 시청으로 유튜브는 자라납니다. 

",2740,311,548378
과학 실험,올타수학과학학원,UC9mIZY191Ay_4IyrkvX8ZXg,,345,290,48625
과학 실험,조민경선생님과 함께하는 과학실험,UCsKuEsgG9ztD9t0JBGnDQ7w,#NAME?,212,49,39727
과학 실험,실험쌤,UC75M5W7YdFN00873XOcUhfA,"과학선생님이 직접 만드는 실생활 과학 채널입니다.
평소에 궁금했던 혹은 미처 몰랐던 생활 속 과학에 대해 알아보아요!
매주 화, 목요일에 영상이 업로드됩니다.

It is a real-life science channel that science teacher makes by himself.
Let's find out about the science in our lives that we were curious about or didn't know about!
The new program will be uploaded on every Tuesday, Thursday.
Look forward to it!

✉️ Contact & Submission
qqqdt.billions@gmail.com",7890,114,2078749
과학 실험,과학실험TW,UCm9gwJzNeak89kzHjFzzvLg,,3,4,3790
과학 실험,생밀실909호-쉬운과학,UCvgKC_Vc3hPQJL0x3-KWrgQ,"안녕하세요 '생활 밀착형 실험실 909호' 입니다.
과학을 재미있게 체험할 수 있는 채널입니다.
과학과 친구가 되고 싶은신 분들을 환영합니다.
",1170,261,181344
과학 실험,아톰과학,UCcGMuR54h5y8mU4_42MqZxg,즐거운 과학실험,36,31,62737
IT 유튜버,테크몽 Techmong,UCFX6adXoyQKxft933NB3rmA,"‘굳이 이런 것까지?’가 모여 ‘우와!’하게. 디테일한 IT 리뷰, 테크몽 채널입니다.

스마트폰, 태블릿, 가전제품 등 IT정보와
실생활에 도움되는 꿀팁 영상을 만듭니다.

👉 인스타그램 : https://www.instagram.com/techmong/
👉 비즈니스 메일 : tcm_biz@techmong.co.kr",888000,666,194928207
IT 유튜버,it's Michelle 미셸,UCh1RA2hhqVwzvgkB3FT8ZJQ,"반갑습니다, 미셸입니다.
캐나다에서 22년째 살고 있는 취미는 살림이고 특기는 요리인 집순이 주부의 평범한 일상을 브이로그로 담고 있습니다 :)
Hi, it's Michelle here! In my channel, I present daily vlogs of a homebody mom living in Canada :)

*Business inquiries: itsmichelleykp@gmail.com 
**개인적인 질문, 내용의 이메일에는 답변을 드리지 않습니다. I won't be answering personal questions",237000,347,102657218
IT 유튜버,주연 ZUYONI,UCB11SAf7WSN4GrCquKoOHrw,"기술은 우리의 경험을 어떻게 바꿀까요?
#IT #Tech #LifeStyle",738000,586,207097483
IT 유튜버,아이티 유튜버_it for every,UCnAEmzGeeZXPdcvcaEK07vg,구독자 늘면 긴 동영상으로 제대로 된 활동 할 예정,18,16,5062
IT 유튜버,지켜츄 Chuu Can Do It,UChK2DhvPSG3sY0jIYYngVBA,"#츄 #지켜츄 #Chuucandoit

OO을 지켜츄! 😍 츄가 하고 싶은 건 다 지켜 ~ 💕

비즈니스 문의
👉 jg.yoon@studioggg.co.kr
",1400000,542,255543720
IT 유튜버,문복희 Eat with Boki,UCoLQZ4ZClFqVPCvvjuiUSRA,ASMR Eating :),10500000,1042,3408515568
IT 유튜버,픽잇 :Pick it,UC-oZBYC-XXCMde-13YjyD2g,"📀MBC의 예능 디제잉 - 너의 취향을 Pick it: 픽잇!📀

MBC의 꿀잼 예능 콘텐츠를 모두 모아
당신의 취향대로 픽잇✔해드립니다=͟͟͞͞♡

🎶피킷, 삐킷, 삐낏? 픽잇!🎶

",198000,1978,222275313
IT 유튜버,만능혁키,UCOlQ58g_SqQrJi8R-ixxdiA,"전자기기를 좋아하고 여행을 사랑하는 ""IT유튜버"" 만능혁키입니다.
테크와 관련된 영상, 스마트폰 촬영, 꿀팁, 다양한 전자기기와 관련된 내용을 함께 나눠봅시다

#아이폰 #애플 #삼성 #테크유튜버 #IT유튜버 #스마트폰 

AICOMPANY@2F5ZSB",120000,810,42431011
IT 유튜버,UNDERkg,UC_0oo0GPlDUU88ubLDnJkSQ,"IT기기 전문 리뷰 사이트 underkg.com의 공식 YouTube 채널입니다.

영상 외의 자세한 사진 및 리뷰는 underkg.com 홈페이지에서 확인하실 수 있습니다.

페이스북 페이지 facebook.com/underkg를 통해 편리하게 소식을 받아보세요.",795000,2796,538132313
IT 유튜버,"좋아 하는것,IT, 유튜버,건우 유튜브",UCCT4XfLjZXSO4FQp5xDSP4Q,,3,2,150
IT 유튜버,비버의 IT 공방,UCE_D7OHc5ufMEvPKTvGb6Ww,"IT 테크 리뷰&뉴스
LOLQ 소속
비지니스 E-mail : sales@lolq.co.kr
개인 E-mail : studybeaver96@gmail.com
",15500,414,10827118
IT 유튜버,it's kathy,UCI0wTbIrUvjjpvrpaw-HCEw,"Vlogger

Email: duddms4248@gmail.com
",133000,226,19179984
IT 유튜버,누나IT,UCCfy_jauEe07jowzGkEqo-g,"누나IT는 누구나 아는 나만 모르는 IT 약자로 왕초보를 위한 IT교육 크리에이터입니다.

이성원강사는
웹디자이너로 사회에 진출한 후 2003년도에 컴퓨터방문교육을 창업하여 일대일 컴퓨터방문교육과 쇼핑몰을 운영하였고 현재는 유튜브크리에이터와 유튜버양성, IT온라인 콘텐츠를 개발하고 있습니다. 

- 2017년 3분엑셀 인터넷강의 런칭
- 2020년 3분엑셀 도서 출간
- 2021년 시사저널 차세대리더 100인에 선정
- 2022년 6월 SBS 생활의 달인 출연 (847회)
- 현 유튜브스쿨 운영 www.youtubeschool.co.kr

강의 및 제휴문의 comkang4@naver.com

CAMY9K@AICOMPANY
",555000,781,87459280
IT 유튜버,고성국TV,UCM8BcGB6BWKq3utIMhGKnUA,"[고성국TV 생방송 시간]
월~토 오전 8시 

*고성국TV생방송 편성 (월~토, 오전 8시~10시)
일사일언+정론일침+고성국 칼럼+요일별 코너

[요일별 코너]
월 / 괴담 버스터즈 (이영풍, 원영섭)
화 / 여의도 어퍼컷 (장예찬)
수 / 강펀치 (강용석)
목 / 여의도 앞담화 (김민수)
금 / 불금(권유, 백지원), 시청자와 함께 (고성범)
토 / 걸리면 죽는다 (류여해, 정준길)

*편성은 변동이 있을 수 있음을 알려드립니다.

고성국TV는 자유우파 정론방송을 지향합니다.

*만만후원 계좌
농협 317-0024-5198-61 (고성국)
외화후원: 국민  827968-11-012905 (고성국)

문의 및 의견 문자 발송  010-9045-3010 (고성범 본부장)


",1270000,12055,668685934
IT 유튜버,안될공학 - IT 테크 신기술,UCeN2YeJcBCRJoXgzF_OU3qw,"공학박사 '에러'가 전하는
최신 공학/테크/IT/신기술

문의 : Unrealtech2021@gmail.com",375000,789,52190611
IT 유튜버,IT의 신 이형수,UCQW05vzztAlwV54WL3pjGBQ,"[채널 소개]
반도체, 2차전지, 디스플레이, 핸드셋 등 어려운 IT 산업을 쉽고 재미있게 이야기하고자하는 채널입니다. 
주린이도 쉽게 보고 투자에 참고할 수 있도록 최선을 다하겠습니다.

[유튜버 소개]
이형수 대표
HSL Partners 대표(CEO)
전)JK&U Partners Director
전) Klpost - 한국첨단산업 이사
전) 전자신문 기자



[텔레그램 채널]

https://t.me/hslpartners


[출간작]

바로 써먹는 최강의 AI 혁명 투자(2024. 지베르니)
- 지베르니 서점 : https://buly.kr/7FPL4mM
- 교보문고 : https://buly.kr/NhmoG7
- 인터파크 : https://buly.kr/NhmoGt
- 예스24 : https://buly.kr/3CLuVL4
- 알라딘 : https://buly.kr/DlHNMIO
- 11번가 : https://buly.kr/ChmpTPL

바로 써먹는 최강의 반도체 투자(2022, 헤리티지북스)
- 교보문고: https://bit.ly/3HOILyd
- 예스24: https://bit.ly/3W3tHkB
- 알라딘: https://bit.ly/3YAkOR4


[강연문의]
010-6570-3120
",130000,728,16437665
IT 유튜버,종우의 IT 세상 - 줌잇,UCS2sYtdd13rnrcUpJPwoW2A,"아나운서 이종우가 전하는 솔직담백 IT 리뷰

이 세상의 모든 IT를 보다! 줌잇

#IT리뷰 #테크유튜버

비즈니스 문의:  showcast.jw@gmail.com
Insta: @jonqwoolee

",3770,163,1618810
IT 유튜버,IT유튜버세이텔레콤,UCdbdTZUiYKxDmhyz3VYY_UQ,부산 정직한 휴대폰대리점 SK텔레콤 동부대리점입니다. 많은 관심부탁해요.,205,41,84202
IT 유튜버,고젤리엉뚱IT,UC_aVP9OKBW9qYGI6aqrVdNA,"테크 IT 유튜버 엉뚱IT 고젤리입니다!
의뢰는 https://logtong.co.kr/u/?id=UC_aVP9OKBW9qYGI6aqrVdNA 으로 부탁드려요^^",1180,158,593878
IT 유튜버,Real IT,UCFXC7pQz3SgBwT1H8HNASqA,"리얼을 목표로 하는 IT유튜버입니다.
업체의 질타를 받아도, 공격을 받아도 모든 것을 리얼 상황에서 리얼로 실험하고 비교하려고 합니다.
소비자의 입장에서 이건 좋다, 이건 나쁘다를 확실하게 보여드리고 싶습니다.
그런 Real IT TV가 되겠습니다!",5420,589,2647610
IT 유튜버,IT페리이,UC8LOBLBoGYW3F6hp6oeeVRQ,안녕하세요 IT유튜버 페리이 입니다,14,1,132
IT 유튜버,iT 유튜버거북이,UCVUHvNsYW6yofV2R4EpKasA,,0,1,182
IT 유튜버,MR엠알,UCJTmYzrlVk_GpnwJH5wYNwQ,"IT, TECH, 전자기기, 자동차 위주의 컨텐츠를 제작하는 크리에이터 MR입니다.

이 채널의 운영목적은,
여러분께 정확한 정보를 제공하여
합리적인 소비를 도와드리기 위함입니다.

구독과 좋아요 그리고 알림설정은 저에게 큰 도움이 됩니다.
항상 행복한 일들만 가득하세요 : )

#전자기기 #IT #IOT #자동차 #전기차 #테크

메일문의 : login9107@gmail.com
인스타그램 : https://www.instagram.com/it__ti_mr/
페이스북 : https://www.facebook.com/MR%EC%97%A0%EC%95%8C-2293543560882912/
네이버TV : https://tv.naver.com/mrit
유튜브주소 : https://www.youtube.com/c/MR엠알",578000,735,171376148
IT 유튜버,ITSub잇섭,UCdUcjkyZtf-1WJyPPiETF1g,"궁금한 것은 절대 못참는 테크 크리에이터 잇섭(ITSub)입니다. 
테크에 관련된, 관심있는 것은 무엇이든 리뷰합니다

#전자기기
#IT이슈
#자동차
#테크
",2710000,1382,1274630167
IT 유튜버,사야되나? - IT도 패션이다,UC75nkVGVnnapAD9Sc8VQnlA,"어디에도 없는 트렌디한 테크 리뷰!

안녕하세요 Ten입니다!

조금은 딱딱할 수 있는 테크 정보를 보다 트렌디하게 알려 드리겠습니다.
어쩌면 우리가 사용하는 테크 제품들이 패션일지도..?

감사합니다 :)

Mail: fortensure@gmail.com
",138000,530,28343924
AI,The AI Advantage,UCHhYXsLBEVVnbvsq57n1MTQ,"Build Your AI Toolkit: Practical Tutorials & Weekly Updates You'll Actually Use
",359000,536,23934553
AI,AI 연이,UCn0XQWzcprCxkp0IRLurUFA,"'연이' AI 노래 커버 채널입니다.
",2240,81,68793
AI,AI 박효신,UCfHiutp6YEutVFL6GJIzcHg,👇미공개 음원 / 신청곡 듣기👇,20800,348,8681910
AI,신박Ai,UCMZVhYC3jBLNdFP9Tin7trw,"안녕하세요! 미국에서 현직 AI 엔지니어로 일하고 있는 신박AI입니다. 저는 아주 어릴적부터, 만화나 영화등을 통해 인공지능에 매료되었고, 그 꿈을 좇아 학부에선 컴퓨터공학을, 석사는 인지과학을, 박사는 미국에서 인지심리학을 공부하였습니다.  저는 사람의 뇌가 작동하는 방식을 컴퓨터로 코딩하여, 인공지능Artificial Intelligence과 인공의식 Artificial Consciousness을 구현해 내는 일에 관심이 많습니다 . 이 채널을 통해 제가 배우고 습득한 것들을 많은 분들과 나누고 싶고, 저와 같은 꿈을 품고 있는 분들과 소통하고 싶습니다.  부족하지만 많은 관심과 격려 부탁드립니다. 감사합니다!
University of Southern California, Psychology, Doctor of Philosophy (Ph.D.)
Yonsei University, Cognitive Science Master's Degree
Yonsei University, Computer Science Bachelor's Degree
",9090,43,303167
AI,엘랑비탈 AI,UCxqwUr8Bu0HkQ-Z_D3u_9kQ,"비즈니스와 일상 속에서 AI가 어떻게 당신의 생산성을 폭발적으로 높일 수 있는지 궁금하신가요? 
대기업 20년차 (모바일, 빅데이터, 클라우드, 생성형 AI) 개발자 출신인 엘랑비탈이 
AI를 어디까지, 어떤곳에서 활용할 수 있는지 무엇을 사용해야 할지, 무엇을 공부해야 하는지 안내해드립니다.

다양한 분야의 AI 전문가와의 협업과 인터뷰도 채널의 중요한 컨텐츠입니다.
AI 전문과들과의 협업도 항상 열려 있습니다. 

AI는 어렵지 않습니다. 우리가 함께 배우고 성장하며, AI 시대의 주인공이 되어봐요! 
구독과 알림 설정으로 매주 업데이트되는 새로운 콘텐츠를 놓치지 마세요. 
당신의 일상을 바꿀 AI 혁명, 지금 시작됩니다!
",5190,12,94463
AI,필로소피 AI 교육,UCKXP5U8mn3UMC6gWblROxAA,"AI를 활용하여, 우리들의 능력을 향상시키는 일에 관심이 많습니다.

dearname27@naver.com


",9710,117,360312
AI,빌드AI,UCGl793zp868cWyAf8rFxFvg,"AI로 이것저것 만드는 채널

A channel that creates various things with AI

AIでいろいろ作るチャンネル


📢문의
https://open.kakao.com/o/sNdieR7g

✉️ build0614@gmail.com
",31900,203,12987515
AI,AI,UCiHQ27FMsGlGmkQBCihiw8w,,326000,1437,201602156
AI,AI 아이유,UCJW__cZxlKNUSfXM8d8kkeA,👇미공개 음원 / 신청곡 듣기👇,7630,150,2507398
AI,Robert Miles AI Safety ,UCLB7AzTwc6VFZrBsO2ucBMg,"Videos about Artificial Intelligence Safety Research, for everyone.

AI is leaping forward right now, it's only a matter of time before we develop true Artificial General Intelligence, and there are a lot of different ways that this could go badly wrong for us. Putting aside the science fiction, this channel is about AI Safety research - humanity's best attempt to foresee the problems AI might pose and work out ways to ensure that our AI developments are safe and beneficial.",163000,51,7235847
AI,VESSL AI,UCPCXK0wXfBWSEmMW2yEbt5w,"Build, train, and deploy models faster at scale with fully managed infrastructure, tools, and workflows.
",2200,96,63791
